run	solution_id	CT	LoadSTD	QLoss	station_loads	station_assignment	tool_assignment
14	244	496.8	109.150945	0.169675	[252.70,450.00,200.00,425.70,428.60,496.80]	[0,3,0,3,3,3,3,4,4,0,2,3,3,3,2,4,4,0,1,2,4,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
14	245	496.8	100.425124	0.170822	[254.80,450.00,227.40,402.80,430.40,496.80]	[0,2,0,3,3,3,3,4,4,0,2,3,3,2,3,4,4,0,1,3,4,5,5,5]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
14	246	496.8	86.902142	0.172254	[253.00,450.00,306.20,427.20,324.80,496.80]	[0,2,0,3,3,4,4,4,4,0,2,2,3,3,2,3,3,0,1,3,4,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
14	247	543.7	148.167075	0.167023	[253.30,516.20,160.00,543.70,288.60,496.80]	[0,1,0,3,3,3,4,4,4,0,2,3,3,3,2,3,3,0,1,3,4,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
14	248	496.8	122.229575	0.168378	[252.70,450.00,166.20,463.10,428.60,496.80]	[0,2,0,3,3,3,3,4,4,0,2,3,3,3,3,4,4,0,1,3,4,5,5,5]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
14	249	496.8	93.197611	0.171892	[254.50,450.00,280.00,449.80,324.80,496.80]	[0,3,0,3,3,4,4,4,4,0,2,2,3,3,2,3,3,0,1,2,4,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
14	250	496.8	124.355253	0.167253	[253.30,450.00,160.00,465.70,430.40,496.80]	[0,3,0,3,3,3,3,4,4,0,2,3,3,3,2,4,4,0,1,3,4,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
14	251	496.8	148.511082	0.166031	[254.50,450.00,100.00,469.00,488.60,496.80]	[0,3,0,3,3,3,3,4,4,0,2,3,3,3,4,4,4,0,1,3,4,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
14	252	496.8	102.305041	0.17048	[254.50,450.00,220.00,405.40,428.60,496.80]	[0,3,0,3,3,3,3,4,4,0,2,3,3,2,2,4,4,0,1,3,4,5,5,5]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
14	253	547.2	168.034326	0.165589	[253.90,450.00,60.00,547.20,448.60,496.80]	[0,3,0,3,3,3,3,3,3,0,4,4,4,2,3,4,4,0,1,3,4,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
14	254	496.8	98.626343	0.171043	[254.20,450.00,240.00,446.30,371.30,496.80]	[0,3,0,3,4,4,4,4,4,0,2,2,3,3,2,3,3,0,1,3,4,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
14	255	496.8	87.20588	0.172061	[253.90,450.00,287.40,421.30,348.60,496.80]	[0,2,0,3,3,3,3,3,3,0,2,4,4,2,2,4,4,0,1,3,4,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
14	256	496.8	86.845465	0.173302	[254.20,450.00,347.40,419.50,288.60,496.80]	[0,2,0,3,3,3,4,4,4,0,2,2,3,3,2,3,3,0,1,2,4,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
14	257	496.8	81.693746	0.173465	[253.30,450.00,307.40,385.40,364.80,496.80]	[0,2,0,3,3,4,4,4,4,0,2,2,3,3,2,3,3,0,1,4,4,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
15	258	591.3	175.35171	0.165136	[352.70,70.00,450.00,591.30,256.80,531.80]	[3,0,0,3,3,3,3,3,3,1,0,3,3,0,4,4,4,0,2,3,5,5,5,5]	[0,1,0,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
15	259	549.5	166.413365	0.165188	[362.40,450.00,60.00,549.50,296.80,531.80]	[3,0,0,3,3,3,3,3,3,0,0,3,3,2,4,4,4,0,1,4,5,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
15	260	496.8	101.060554	0.171532	[292.40,450.00,268.30,481.30,268.60,496.80]	[2,0,0,3,3,3,3,3,3,2,0,2,4,2,3,4,4,0,1,3,4,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
15	261	594	153.377165	0.165924	[293.30,131.20,450.00,594.00,293.60,496.80]	[3,0,0,3,3,3,3,3,3,1,0,3,3,1,4,4,4,0,2,3,4,5,5,5]	[0,0,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
15	262	555.4	157.365071	0.165488	[351.20,70.00,450.00,555.40,330.40,496.80]	[3,0,0,3,3,3,3,3,4,1,0,3,3,0,4,4,4,0,2,3,4,5,5,5]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
15	263	496.8	114.443926	0.169933	[293.60,450.00,187.70,496.30,333.60,496.80]	[2,0,0,3,3,3,3,3,3,2,0,3,3,2,4,4,4,0,1,4,4,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
15	264	594	153.568863	0.165142	[291.20,131.20,450.00,594.00,293.60,496.80]	[3,0,0,3,3,3,3,3,3,1,0,3,3,1,4,4,4,0,2,3,4,5,5,5]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
15	265	496.8	90.201454	0.176606	[293.30,450.00,233.60,416.30,372.20,496.80]	[2,0,0,2,3,3,3,3,3,2,0,3,4,2,4,4,4,0,1,4,4,5,5,5]	[0,0,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
15	266	496.8	120.323763	0.169172	[238.00,186.20,450.00,478.10,412.20,496.80]	[3,0,1,3,3,3,3,3,3,0,0,4,4,1,4,4,4,1,2,3,4,5,5,5]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
15	267	594.9	167.785562	0.163149	[353.60,70.00,450.00,594.90,293.60,496.80]	[3,0,0,3,3,3,3,3,3,1,0,3,3,0,4,4,4,0,2,3,4,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
15	268	496.8	99.614464	0.173428	[421.20,450.00,248.60,406.30,233.60,496.80]	[2,0,0,2,2,3,3,3,3,0,0,3,3,0,2,4,4,0,1,2,4,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
15	269	594	170.467577	0.164529	[365.10,60.00,450.00,594.00,293.60,496.80]	[3,0,0,3,3,3,3,3,3,0,0,3,3,1,4,4,4,0,2,3,4,5,5,5]	[0,0,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
15	270	496.8	96.089133	0.173853	[291.20,450.00,232.70,452.20,333.60,496.80]	[2,0,0,2,3,3,3,3,3,2,0,3,3,2,4,4,4,0,1,4,4,5,5,5]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
15	271	555.4	142.273371	0.16671	[291.20,131.20,450.00,555.40,330.40,496.80]	[3,0,0,3,3,3,3,3,3,1,0,3,4,1,4,4,4,0,2,3,4,5,5,5]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
15	272	496.8	108.094352	0.1715	[291.20,450.00,188.30,463.10,370.40,496.80]	[2,0,0,3,3,3,3,3,4,2,0,3,3,2,4,4,4,0,1,4,4,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
15	273	594.9	153.455427	0.165149	[294.80,131.20,450.00,594.90,293.60,496.80]	[3,0,0,3,3,3,3,3,3,1,0,3,3,1,4,4,4,0,2,3,4,5,5,5]	[0,1,0,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
15	274	496.8	89.630681	0.176966	[293.60,450.00,278.60,447.20,293.60,496.80]	[2,0,0,2,2,3,3,3,3,2,0,3,3,2,4,4,4,0,1,3,4,5,5,5]	[0,1,1,0,0,0,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
15	275	496.8	74.294424	0.178289	[291.20,450.00,311.80,334.50,372.20,496.80]	[2,0,0,2,3,3,3,3,4,2,0,2,3,2,4,4,4,0,1,4,4,5,5,5]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
15	276	496.8	114.215008	0.171487	[294.20,450.00,187.70,495.40,333.60,496.80]	[2,0,0,3,3,3,3,3,3,2,0,3,3,2,4,4,4,0,1,4,4,5,5,5]	[0,0,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
15	277	496.8	120.834217	0.168818	[221.20,201.20,450.00,394.50,488.60,496.80]	[3,0,0,3,3,3,3,4,4,1,0,3,3,1,4,4,4,1,2,3,4,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
15	278	496.8	127.901765	0.16717	[293.60,131.20,450.00,476.30,412.20,496.80]	[3,0,0,3,3,3,3,3,3,1,0,4,4,1,4,4,4,0,2,3,4,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
15	279	496.8	71.763168	0.178973	[354.80,450.00,309.20,311.80,333.60,496.80]	[2,0,0,2,2,2,2,3,3,2,0,3,3,0,4,4,4,0,1,4,4,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
15	280	496.8	145.766119	0.166369	[351.20,70.00,450.00,398.10,488.60,496.80]	[3,0,0,3,3,3,3,4,4,1,0,3,3,0,4,4,4,0,2,3,4,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
16	281	496.8	117.124356	0.175475	[130.00,450.00,376.20,386.00,416.30,496.80]	[3,3,2,4,4,4,4,4,4,3,2,3,3,2,0,2,3,0,1,3,4,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
16	282	542.2	202.37815	0.169108	[130.00,506.80,55.00,542.20,527.20,496.80]	[1,3,2,3,3,3,4,4,4,3,3,3,3,3,0,4,4,0,1,4,4,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
16	283	496.8	120.808863	0.175145	[130.00,450.00,360.00,359.20,456.30,496.80]	[3,3,3,3,3,3,3,4,4,4,2,4,4,2,0,2,4,0,1,2,4,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
16	284	580	165.182572	0.16919	[580.00,220.00,100.00,455.10,403.10,496.80]	[3,3,3,3,3,4,4,4,4,3,2,3,3,1,0,1,4,0,0,4,4,5,5,5]	[0,0,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
16	285	496.8	127.051075	0.171128	[130.00,450.00,320.00,490.50,371.30,496.80]	[3,3,3,3,4,4,4,4,4,3,2,3,3,2,0,2,3,0,1,3,4,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
16	286	580	155.838684	0.169567	[580.00,276.80,100.00,434.90,371.30,496.80]	[1,3,3,3,4,4,4,4,4,3,2,3,3,1,0,1,3,0,0,3,4,5,5,5]	[0,0,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
16	287	496.8	122.453072	0.173481	[130.00,450.00,320.00,444.00,416.30,496.80]	[3,3,3,4,4,4,4,4,4,3,2,3,3,2,0,2,3,0,1,3,4,5,5,5]	[0,1,0,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
16	288	580	167.783786	0.168764	[580.00,220.00,100.00,486.30,371.30,496.80]	[3,3,3,3,4,4,4,4,4,3,2,3,3,1,0,1,3,0,0,3,4,5,5,5]	[0,0,0,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
16	289	517.2	146.76541	0.170061	[130.00,450.00,220.00,517.20,442.20,496.80]	[3,3,3,3,3,3,4,4,4,3,3,4,4,2,0,2,4,0,1,3,4,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
16	290	580	168.353147	0.167817	[580.00,220.00,100.00,491.00,365.40,496.80]	[3,3,3,3,3,3,4,4,4,3,2,3,3,1,0,1,4,0,0,4,4,5,5,5]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
16	291	496.8	122.288653	0.173484	[130.00,450.00,320.00,442.20,416.30,496.80]	[3,3,3,4,4,4,4,4,4,3,2,3,3,2,0,2,3,0,1,3,4,5,5,5]	[0,0,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
17	292	567.8	166.612101	0.165547	[356.60,510.00,100.00,567.80,232.20,496.80]	[0,0,0,0,3,3,3,3,3,3,2,4,4,1,0,3,4,0,1,4,4,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
17	293	556.8	120.249441	0.167313	[309.20,556.80,260.00,403.70,231.80,496.80]	[0,0,0,1,3,3,3,4,4,3,2,3,3,1,0,2,3,0,1,3,4,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
17	294	496.8	128.619629	0.166537	[385.40,116.80,450.00,476.60,333.60,496.80]	[0,0,0,0,1,3,3,3,3,3,0,3,3,4,0,4,4,1,2,4,4,5,5,5]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
17	295	519	114.489714	0.167353	[284.50,278.60,450.00,519.00,233.60,496.80]	[0,0,0,0,1,3,3,3,3,3,1,3,3,1,0,4,4,1,2,3,4,5,5,5]	[0,1,1,0,0,0,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
17	296	548.1	158.471603	0.165912	[356.30,450.00,60.00,548.10,348.60,496.80]	[0,0,0,0,3,3,3,3,3,3,3,4,4,2,0,4,4,0,1,3,4,5,5,5]	[0,0,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
17	297	496.8	89.225079	0.167935	[357.80,450.00,320.00,413.10,224.80,496.80]	[0,0,0,0,3,3,3,3,3,4,2,4,4,2,0,2,3,0,1,3,4,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
17	298	496.8	73.513846	0.177479	[353.90,450.00,299.50,358.60,300.40,496.80]	[0,0,0,0,2,2,2,3,3,4,2,4,4,2,0,3,4,0,1,4,4,5,5,5]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
17	299	573.1	146.498199	0.165386	[357.50,450.00,160.00,573.10,224.80,496.80]	[0,0,0,0,3,3,3,3,3,4,2,4,4,2,0,3,3,0,1,3,4,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
17	300	528.1	154.663384	0.165944	[353.30,510.00,100.00,528.10,270.40,496.80]	[0,0,0,0,3,3,3,3,4,3,2,3,3,1,0,4,4,0,1,3,4,5,5,5]	[0,0,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
17	301	550.2	149.234923	0.166295	[416.60,450.00,196.80,550.20,153.60,496.80]	[0,0,0,0,3,3,3,3,3,3,3,4,4,0,0,2,2,0,1,3,4,5,5,5]	[0,1,0,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
17	302	496.8	75.572844	0.170509	[356.30,450.00,320.00,362.20,273.60,496.80]	[0,0,0,0,3,3,3,4,4,3,2,3,3,2,0,2,3,0,1,4,4,5,5,5]	[0,0,1,0,0,0,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
17	303	510	108.428312	0.167492	[354.80,510.00,260.00,411.00,224.80,496.80]	[0,0,0,0,3,3,3,3,3,4,2,4,4,1,0,2,3,0,1,3,4,5,5,5]	[0,1,0,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
17	304	550	171.66299	0.165151	[356.00,550.00,60.00,521.60,273.60,496.80]	[0,0,0,0,3,3,3,4,4,3,1,3,3,2,0,3,3,0,1,4,4,5,5,5]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
18	305	531.8	96.891338	0.176397	[283.30,305.70,323.30,323.60,490.00,531.80]	[0,0,1,1,2,2,3,3,3,1,0,2,3,1,0,2,3,1,4,4,5,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
18	306	531.8	108.126676	0.1705	[284.50,303.90,240.00,404.50,490.00,531.80]	[0,0,1,1,3,3,3,3,3,1,0,2,3,1,0,2,3,1,4,4,5,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
18	307	531.8	102.028532	0.173624	[284.80,324.80,256.80,369.50,490.00,531.80]	[0,0,1,1,3,3,3,3,3,1,0,1,2,2,0,2,3,1,4,4,5,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
18	308	571.8	141.189735	0.166296	[444.80,222.40,160.00,404.50,450.00,571.80]	[0,0,0,0,3,3,3,3,3,1,0,1,3,0,0,2,3,1,4,5,5,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
18	309	531.8	129.792262	0.16665	[415.70,254.50,160.00,404.50,490.00,531.80]	[0,0,1,1,3,3,3,3,3,0,0,1,3,0,0,2,3,1,4,4,5,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
18	310	531.8	96.625146	0.176783	[284.20,304.50,325.40,324.50,490.00,531.80]	[0,0,1,1,2,3,3,3,3,1,0,2,2,1,0,2,3,1,4,4,5,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
18	311	531.8	119.084447	0.168915	[283.30,278.60,220.00,449.50,490.00,531.80]	[0,0,1,3,3,3,3,3,3,1,0,1,3,2,0,2,3,1,4,4,5,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
18	312	531.8	133.347737	0.166454	[370.70,260.00,151.20,449.50,490.00,531.80]	[0,0,0,3,3,3,3,3,3,2,1,2,3,0,0,1,3,0,4,4,5,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
18	313	531.8	100.703768	0.173633	[299.20,276.80,287.70,369.50,490.00,531.80]	[0,0,0,1,3,3,3,3,3,2,2,2,3,0,0,1,2,1,4,4,5,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
18	314	531.8	98.624011	0.173987	[344.20,288.90,276.80,324.50,490.00,531.80]	[0,0,1,1,1,3,3,3,3,1,0,2,3,0,0,2,2,1,4,4,5,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
18	315	531.8	121.894988	0.167872	[352.70,314.80,160.00,406.60,490.00,531.80]	[0,0,1,1,3,3,3,3,3,0,0,1,3,1,0,2,3,1,4,4,5,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
18	316	531.8	118.638438	0.168947	[244.50,298.60,240.00,449.50,490.00,531.80]	[0,0,1,3,3,3,3,3,3,1,1,2,3,0,0,2,3,1,4,4,5,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
18	317	533.1	153.608416	0.165239	[343.30,197.40,160.00,533.10,490.00,531.80]	[0,0,1,3,3,3,3,3,3,1,0,3,3,0,0,2,3,1,4,4,5,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
18	318	531.8	121.337812	0.168046	[343.30,325.70,160.00,404.50,490.00,531.80]	[0,0,1,1,3,3,3,3,3,1,0,1,3,0,0,2,3,1,4,4,5,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
18	319	531.8	99.017463	0.173648	[282.70,305.70,288.60,359.50,490.00,531.80]	[0,0,1,1,2,3,3,3,3,1,0,2,3,1,0,2,3,1,4,4,5,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
18	320	531.8	126.528579	0.16766	[383.00,290.00,151.20,404.50,490.00,531.80]	[0,0,0,0,3,3,3,3,3,2,0,2,3,1,0,1,3,1,4,4,5,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
18	321	531.8	103.047277	0.172426	[342.70,244.20,288.60,358.00,490.00,531.80]	[0,0,1,1,2,3,3,3,3,1,0,2,3,0,0,2,3,1,4,4,5,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
18	322	531.8	103.733724	0.170852	[342.70,289.50,240.00,361.60,490.00,531.80]	[0,0,1,1,1,3,3,3,3,1,0,2,3,0,0,2,3,1,4,4,5,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
