run	idx_in_front	CT	LoadSTD	QLoss	station_loads	station_assignment	tool_assignment
10	2	480	103.813718	0.173765	[454.50,389.20,480.00,450.00,294.20,188.00]	[1,1,4,1,0,0,1,0,4,5,0,5,0,1,2,4,0,1,3,4,1,2,0,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
10	3	486.8	105.575576	0.168733	[475.40,354.50,486.80,226.20,254.50,460.00]	[1,1,4,0,0,3,3,0,0,1,3,0,0,4,4,1,4,0,2,5,3,5,4,2]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
10	4	490	96.978789	0.178747	[401.60,455.00,300.40,490.00,409.20,203.60]	[0,4,0,4,4,4,4,2,5,0,0,0,2,2,5,4,0,5,3,2,1,1,3,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
10	5	490	99.589853	0.174519	[193.30,346.90,466.80,339.80,428.40,490.00]	[4,1,0,2,1,4,1,4,1,3,0,1,3,1,4,3,4,3,5,4,4,2,5,0]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
10	6	496.8	83.887433	0.174808	[356.80,486.20,311.50,303.60,300.40,496.80]	[4,1,3,2,5,3,4,2,0,2,0,4,4,3,0,0,4,3,5,3,4,1,3,2]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
10	7	496.8	101.698352	0.170755	[346.00,461.30,496.80,228.00,271.80,456.80]	[0,3,0,2,3,0,1,4,5,1,0,3,1,1,0,1,0,4,2,1,3,5,4,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
10	8	505	92.227137	0.171021	[378.40,318.10,505.00,280.10,288.30,495.00]	[1,4,1,1,3,3,2,4,0,0,0,1,0,0,4,3,1,0,2,1,5,5,5,3]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
10	9	523	98.469427	0.169171	[422.20,331.80,231.20,298.30,450.00,523.00]	[1,3,5,5,0,3,0,1,1,2,2,1,0,0,2,3,3,0,4,0,0,5,0,0]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
10	10	541.6	136.038214	0.165324	[203.00,369.80,200.00,541.60,420.00,520.00]	[3,0,3,1,3,1,3,3,1,1,1,1,3,0,3,2,0,5,5,0,3,4,2,3]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
10	11	610	186.12326	0.162267	[431.90,610.00,135.00,443.60,516.80,116.20]	[0,0,5,0,0,0,2,3,0,0,3,2,4,5,4,1,3,3,1,0,3,4,3,0]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
10	12	819.8	263.855228	0.162129	[819.80,90.00,610.00,292.80,342.70,100.00]	[1,3,4,0,4,3,0,4,3,0,5,4,3,0,0,2,0,0,2,3,3,0,3,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
10	13	1099.2	393.020536	0.16127	[714.60,187.70,100.00,1099.20,65.00,91.80]	[0,4,3,0,0,0,5,0,1,1,0,1,3,2,3,0,0,0,3,3,3,3,2,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
11	1	456.8	74.610844	0.183577	[438.60,456.80,343.10,450.00,299.50,273.30]	[4,4,2,2,2,2,0,5,0,5,4,0,1,2,2,0,2,0,3,4,0,1,5,4]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
11	2	486.2	86.540389	0.17139	[351.80,392.50,486.20,296.80,251.50,476.80]	[5,1,4,1,3,2,0,4,4,1,1,3,1,0,3,0,1,3,2,0,1,5,3,0]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
11	3	486.8	73.863515	0.172087	[310.40,404.80,420.00,382.20,486.80,260.40]	[5,0,0,5,5,0,0,3,4,1,1,3,0,3,0,1,3,5,4,5,1,2,3,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
11	4	499.5	91.527567	0.169178	[326.30,420.00,336.80,499.50,222.40,450.00]	[2,0,3,2,3,4,4,2,0,4,3,0,3,4,3,3,0,0,5,3,2,1,2,0]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
11	5	536.8	133.724872	0.166635	[423.40,536.80,505.00,396.00,203.30,196.20]	[0,4,5,1,3,0,2,3,0,3,4,5,0,0,5,0,4,1,2,3,0,1,3,3]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
11	6	597.2	179.456426	0.164826	[399.80,528.60,106.80,597.20,172.40,456.80]	[3,0,0,3,3,0,3,3,3,4,0,0,2,4,0,3,1,2,1,4,3,5,1,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
11	7	830.4	313.547298	0.162704	[651.90,106.80,80.00,830.40,35.00,551.80]	[5,0,0,0,1,4,0,3,0,0,0,2,3,0,1,0,3,3,3,3,5,5,5,3]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
11	8	840.1	295.148904	0.162993	[727.80,282.70,106.80,840.10,140.00,160.00]	[1,1,1,2,0,0,3,3,0,3,4,0,3,2,3,5,3,1,0,4,0,3,0,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
12	1	478.1	100.828045	0.193078	[420.00,450.00,478.10,193.60,291.80,429.00]	[2,5,5,2,5,2,3,2,4,5,2,5,2,4,3,4,3,5,1,3,4,0,2,5]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
12	2	485	119.852613	0.166084	[448.40,264.80,456.80,446.30,163.30,485.00]	[1,0,1,3,3,3,4,0,3,4,0,1,4,3,3,3,0,1,5,0,5,2,0,2]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
12	3	496.8	94.635382	0.183009	[450.00,388.60,336.90,389.80,197.70,496.80]	[1,3,2,4,2,4,3,3,2,3,2,4,2,1,2,1,4,1,0,1,3,5,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
12	4	496.8	107.272028	0.175429	[221.20,451.30,271.80,330.40,485.00,496.80]	[3,1,0,2,1,0,2,1,5,0,2,1,1,0,1,3,3,2,4,5,4,5,3,3]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
12	5	510	162.092306	0.164601	[421.00,510.00,35.00,351.60,429.20,510.00]	[4,0,0,3,0,3,1,4,3,4,4,0,2,5,0,3,3,0,5,4,1,1,0,3]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
12	6	516.8	109.026077	0.170215	[379.80,397.40,516.80,218.00,258.60,486.80]	[0,3,1,0,0,0,0,4,3,1,0,3,5,2,4,1,3,1,5,1,4,2,0,2]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
12	7	520	93.746567	0.180039	[313.30,301.80,520.00,456.80,254.50,411.60]	[0,0,0,1,5,4,0,5,1,5,4,0,4,1,5,1,3,2,2,4,5,3,4,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
