run	idx_in_front	CT	LoadSTD	QLoss	station_loads	station_assignment	tool_assignment
1	1	546.8	133.521889	0.165836	[368.40,306.90,486.80,546.80,133.60,420.00]	[3,3,0,1,1,0,0,3,4,1,1,0,0,4,0,3,3,3,2,0,4,5,1,2]	[0,0,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
1	2	546.8	124.297257	0.16721	[331.00,306.90,486.80,546.80,169.80,420.00]	[3,3,0,1,1,4,0,3,4,1,1,0,0,4,0,3,3,3,2,0,4,5,1,2]	[0,0,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
1	3	486.8	100.88172	0.167424	[368.40,306.90,486.80,481.80,200.40,420.00]	[3,4,0,1,1,0,0,3,4,1,1,0,0,4,0,3,3,3,2,0,4,5,1,2]	[0,0,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
1	4	486.8	92.687444	0.168798	[331.00,306.90,486.80,481.80,236.90,420.00]	[3,4,0,1,1,4,0,3,4,1,1,0,0,4,0,3,3,3,2,0,4,5,1,2]	[0,0,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
1	5	486.8	87.695471	0.170451	[331.00,463.30,486.80,321.80,236.90,420.00]	[3,4,0,1,1,4,0,1,4,1,1,0,0,4,0,3,3,3,2,0,4,5,1,2]	[0,0,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
1	6	486.8	87.205632	0.171663	[331.00,422.70,486.80,323.60,236.90,460.00]	[3,4,0,1,1,4,0,1,4,1,1,0,0,4,0,3,3,3,2,0,4,5,5,2]	[0,0,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	1	552.7	135.576417	0.170257	[552.70,376.80,450.00,436.80,325.50,116.50]	[3,3,0,1,5,4,4,1,4,5,1,3,4,4,4,3,4,1,2,0,3,0,3,0]	[0,0,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	2	476.2	76.443321	0.180201	[476.20,413.60,450.00,333.60,326.90,258.00]	[3,5,0,1,5,4,4,1,5,5,1,3,4,4,4,3,4,1,2,5,3,0,4,1]	[0,0,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	3	552.7	169.37699	0.167459	[552.70,380.40,450.00,507.70,333.70,35.00]	[3,3,0,1,4,4,4,1,5,3,1,3,4,4,4,3,4,1,2,0,3,0,3,0]	[0,0,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	4	476.2	134.940041	0.172667	[476.20,411.80,450.00,469.50,367.00,86.80]	[3,3,0,1,5,4,4,1,4,3,1,3,4,4,4,3,4,1,2,5,3,0,4,1]	[0,0,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	5	552.7	149.468354	0.168683	[552.70,376.80,450.00,436.80,372.30,70.00]	[3,3,0,1,4,4,4,1,4,5,1,3,4,4,4,3,4,1,2,0,3,0,3,0]	[0,0,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	6	516.2	143.619757	0.17025	[516.20,411.80,450.00,436.80,372.30,70.00]	[3,3,0,1,4,4,4,1,4,5,1,3,4,4,4,3,4,1,2,0,3,0,3,1]	[0,0,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	7	507.7	141.614967	0.171456	[476.20,411.80,450.00,507.70,325.50,86.80]	[3,3,0,1,5,4,4,1,4,3,1,3,4,4,4,3,4,1,2,5,3,0,3,1]	[0,0,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	8	507.7	156.552224	0.169882	[476.20,411.80,450.00,507.70,372.30,40.00]	[3,3,0,1,4,4,4,1,4,3,1,3,4,4,4,3,4,1,2,5,3,0,3,1]	[0,0,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	9	512.7	127.795731	0.171105	[512.70,376.80,450.00,436.80,372.30,111.20]	[3,3,0,1,4,4,4,1,4,5,1,3,4,4,4,3,4,1,2,5,3,0,3,0]	[0,0,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	10	476.2	80.388674	0.17879	[476.20,411.80,450.00,373.60,295.40,251.60]	[3,5,0,1,4,5,4,1,5,5,1,3,4,4,4,3,4,1,2,5,3,0,3,1]	[0,0,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	11	476.2	83.783544	0.177423	[476.20,411.80,450.00,373.60,325.50,225.10]	[3,5,0,1,5,4,4,1,4,5,1,3,4,4,4,3,4,1,2,5,3,0,3,1]	[0,0,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	12	476.2	103.949437	0.175458	[476.20,411.80,450.00,396.80,367.00,158.00]	[3,3,0,1,5,4,4,1,4,5,1,3,4,4,4,3,4,1,2,5,3,0,4,1]	[0,0,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	13	476.2	121.46261	0.173884	[476.20,411.80,450.00,396.80,410.20,111.20]	[3,3,0,1,4,4,4,1,4,5,1,3,4,4,4,3,4,1,2,5,3,0,4,1]	[0,0,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	14	512.7	90.811589	0.175855	[512.70,376.80,450.00,373.60,325.50,225.10]	[3,5,0,1,5,4,4,1,4,5,1,3,4,4,4,3,4,1,2,5,3,0,3,0]	[0,0,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	15	512.7	102.679427	0.174281	[512.70,376.80,450.00,373.60,372.30,178.30]	[3,5,0,1,4,4,4,1,4,5,1,3,4,4,4,3,4,1,2,5,3,0,3,0]	[0,0,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	16	552.7	113.345334	0.173433	[552.70,376.80,450.00,373.60,325.50,181.50]	[3,5,0,1,5,4,4,1,4,5,1,3,4,4,4,3,4,1,2,0,3,0,3,0]	[0,0,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	17	512.7	160.424473	0.168314	[512.70,376.80,450.00,507.70,372.30,40.00]	[3,3,0,1,4,4,4,1,4,3,1,3,4,4,4,3,4,1,2,5,3,0,3,0]	[0,0,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	18	512.7	90.184065	0.177066	[512.70,376.80,450.00,333.60,367.00,225.10]	[3,5,0,1,5,4,4,1,4,5,1,3,4,4,4,3,4,1,2,5,3,0,4,0]	[0,0,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	19	552.7	166.410731	0.167466	[552.70,376.80,450.00,507.70,325.50,45.00]	[3,3,0,1,5,4,4,1,4,3,1,3,4,4,4,3,4,1,2,0,3,0,3,0]	[0,0,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	20	476.2	96.543197	0.175848	[476.20,411.80,450.00,373.60,369.90,178.30]	[3,5,0,1,4,4,4,1,4,5,1,3,4,4,4,3,4,1,2,5,3,0,3,1]	[0,0,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
3	1	526.8	115.544774	0.174664	[272.70,451.80,526.80,271.20,243.00,486.80]	[4,3,1,1,2,0,1,0,4,4,1,4,5,2,3,1,1,3,5,0,3,2,3,0]	[0,1,0,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
3	2	526.8	107.374247	0.178892	[492.70,396.80,235.10,272.40,333.60,526.80]	[4,3,2,1,2,0,1,4,4,2,1,4,5,2,3,1,1,3,5,5,3,0,3,0]	[0,1,0,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
3	3	532.7	107.739944	0.17647	[532.70,396.80,235.10,272.40,333.60,486.80]	[4,3,2,1,2,0,1,4,4,2,1,4,5,2,3,1,1,3,5,0,3,0,3,0]	[0,1,0,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
3	4	532.7	103.973052	0.178051	[532.70,396.80,290.10,272.40,278.60,486.80]	[2,3,2,1,2,0,1,4,4,2,1,4,5,2,3,1,1,3,5,0,3,0,3,0]	[0,1,0,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
3	5	526.8	103.594058	0.180473	[492.70,396.80,290.10,272.40,278.60,526.80]	[2,3,2,1,2,0,1,4,4,2,1,4,5,2,3,1,1,3,5,5,3,0,3,0]	[0,1,0,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
3	6	532.7	145.204872	0.173493	[532.70,451.80,106.80,272.40,403.00,486.80]	[4,3,1,1,2,0,1,4,4,4,1,4,5,2,3,1,1,3,5,0,3,0,3,0]	[0,1,0,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
4	1	486.8	73.575305	0.182578	[420.00,253.60,379.80,398.60,323.40,486.80]	[4,4,2,4,4,3,2,3,2,1,1,1,5,3,3,2,2,4,5,3,4,0,3,2]	[0,1,1,0,0,0,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
4	2	587.7	161.92113	0.174231	[520.00,240.00,161.50,587.70,253.60,486.80]	[4,3,2,4,4,3,3,3,2,4,0,1,5,3,3,1,2,3,5,3,4,0,3,2]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
4	3	486.8	70.265275	0.183017	[420.00,253.60,379.80,359.50,363.70,486.80]	[4,4,2,4,4,3,2,3,2,1,1,1,5,3,3,2,2,4,5,4,4,0,3,2]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
4	4	588	161.65801	0.174231	[520.00,240.00,163.00,588.00,253.60,486.80]	[4,3,2,4,4,3,3,3,2,4,0,1,5,3,3,1,2,3,5,3,4,0,3,2]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
4	5	548	148.700433	0.175442	[520.00,240.00,163.00,548.00,297.20,486.80]	[4,3,2,4,4,3,3,3,2,4,0,1,5,3,3,1,2,3,5,4,4,0,3,2]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
4	6	520	139.374623	0.175458	[520.00,313.60,163.00,518.00,257.20,486.80]	[4,3,2,4,4,3,3,3,2,1,0,1,5,3,3,1,2,4,5,3,4,0,3,2]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
4	7	493.3	100.300958	0.179123	[420.00,340.00,220.10,493.30,293.60,486.80]	[4,3,2,4,4,3,2,3,2,4,1,1,5,3,3,1,2,3,5,4,4,0,3,2]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
4	8	517.7	118.306039	0.176701	[420.00,340.00,161.50,517.70,327.20,486.80]	[4,3,2,4,4,3,3,3,2,4,1,1,5,3,3,1,2,4,5,3,4,0,3,2]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
4	9	547.7	149.00107	0.175442	[520.00,240.00,161.50,547.70,297.20,486.80]	[4,3,2,4,4,3,3,3,2,4,0,1,5,3,3,1,2,3,5,4,4,0,3,2]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
4	10	486.8	74.48225	0.180579	[420.00,253.60,325.10,412.70,363.40,486.80]	[4,4,2,4,4,3,3,3,2,1,1,1,5,3,3,2,2,4,5,4,4,0,3,2]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
4	11	486.8	82.08698	0.179368	[420.00,253.60,325.10,452.70,323.40,486.80]	[4,4,2,4,4,3,3,3,2,1,1,1,5,3,3,2,2,4,5,3,4,0,3,2]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
4	12	520	128.379459	0.176669	[520.00,313.60,163.00,478.00,297.20,486.80]	[4,3,2,4,4,3,3,3,2,1,0,1,5,3,3,1,2,4,5,4,4,0,3,2]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
4	13	486.8	109.081539	0.177912	[420.00,340.00,163.00,478.00,365.40,486.80]	[4,3,2,4,4,3,3,3,2,4,1,1,5,3,3,1,2,4,5,4,4,0,3,2]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
4	14	486.8	73.620025	0.181806	[420.00,253.60,379.80,399.50,323.40,486.80]	[4,4,2,4,4,3,2,3,2,1,1,1,5,3,3,2,2,4,5,3,4,0,3,2]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
4	15	486.8	106.214914	0.178093	[420.00,340.00,161.50,453.00,391.60,486.80]	[4,4,2,4,4,3,3,3,2,4,1,1,5,3,3,1,2,4,5,3,4,0,3,2]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
4	16	486.8	89.928577	0.179187	[420.00,253.60,323.30,477.70,297.20,486.80]	[4,3,2,4,4,3,3,3,2,1,1,1,5,3,3,2,2,4,5,4,4,0,3,2]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
4	17	486.8	91.962233	0.179139	[420.00,340.00,218.30,463.30,323.60,486.80]	[4,3,2,4,4,3,2,3,2,4,1,1,5,3,3,1,2,4,5,3,4,0,3,2]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
4	18	548	126.93234	0.176685	[420.00,340.00,163.00,548.00,297.20,486.80]	[4,3,2,4,4,3,3,3,2,4,1,1,5,3,3,1,2,3,5,4,4,0,3,2]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
4	19	517.7	105.010232	0.177976	[420.00,253.60,323.30,517.70,257.20,486.80]	[4,3,2,4,4,3,3,3,2,1,1,1,5,3,3,2,2,4,5,3,4,0,3,2]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
4	20	518	117.914456	0.176701	[420.00,340.00,163.00,518.00,327.20,486.80]	[4,3,2,4,4,3,3,3,2,4,1,1,5,3,3,1,2,4,5,3,4,0,3,2]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
5	1	560	172.791111	0.177211	[260.00,70.00,546.80,466.80,348.10,560.00]	[3,4,3,4,4,2,2,3,3,4,3,4,1,3,0,0,1,5,5,5,2,2,0,4]	[0,1,0,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
6	1	450	66.227648	0.162879	[447.70,346.60,420.00,291.60,300.00,450.00]	[0,3,1,3,1,0,0,1,0,0,4,4,3,4,4,0,3,3,5,1,0,2,1,3]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
6	2	450	51.832436	0.164098	[392.70,346.60,420.00,291.60,355.00,450.00]	[0,3,1,3,1,0,4,1,0,0,4,4,3,4,4,0,3,3,5,1,0,2,1,3]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
6	3	450	60.083232	0.164087	[412.70,378.00,420.00,291.60,300.00,450.00]	[0,3,1,3,1,0,0,1,0,0,4,4,3,4,4,0,3,3,5,1,1,2,1,3]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
6	4	450	50.354424	0.165306	[361.00,379.50,420.00,291.60,355.00,450.00]	[0,3,1,3,1,0,4,1,0,0,4,4,3,4,4,0,3,3,5,1,1,2,1,3]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
7	1	531.8	106.972464	0.17519	[245.10,531.80,496.80,388.60,277.20,323.60]	[3,5,1,2,4,3,1,3,3,0,0,4,0,5,3,5,4,4,2,3,5,1,4,0]	[0,0,0,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
7	2	531.8	105.402916	0.177613	[245.10,531.80,496.80,348.60,277.20,363.60]	[3,5,1,2,4,3,1,3,3,0,0,4,0,5,3,5,4,4,2,5,5,1,4,0]	[0,0,0,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
7	3	531.8	107.073533	0.174017	[245.10,531.80,496.80,388.60,277.20,322.40]	[3,5,1,2,4,3,1,3,3,0,0,4,0,5,3,5,4,4,2,3,5,1,4,0]	[0,1,0,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
7	4	531.8	118.26361	0.172443	[245.10,531.80,496.80,433.60,228.60,322.40]	[3,5,1,2,3,3,1,3,3,0,0,4,0,5,3,5,4,4,2,3,5,1,4,0]	[0,1,0,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
7	5	531.8	118.173127	0.173616	[245.10,531.80,496.80,433.60,228.60,323.60]	[3,5,1,2,3,3,1,3,3,0,0,4,0,5,3,5,4,4,2,3,5,1,4,0]	[0,0,0,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
7	6	531.8	105.429636	0.17644	[245.10,531.80,496.80,348.60,277.20,362.40]	[3,5,1,2,4,3,1,3,3,0,0,4,0,5,3,5,4,4,2,5,5,1,4,0]	[0,1,0,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	1	456.8	90.489754	0.178549	[442.70,377.70,203.00,450.00,323.60,456.80]	[2,2,1,4,2,2,4,0,5,0,1,0,0,0,4,4,0,1,3,1,1,5,1,1]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	2	531.3	129.155519	0.169494	[531.30,304.20,168.00,521.80,310.00,420.00]	[2,2,1,0,2,3,4,0,3,0,1,0,0,0,4,4,0,1,3,0,4,5,1,1]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	3	456.8	65.686082	0.182895	[407.70,341.00,281.60,450.00,323.60,456.80]	[2,2,1,4,2,2,4,0,5,0,1,0,0,0,4,4,2,1,3,1,1,5,2,1]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	4	527.7	144.184424	0.168102	[527.70,341.00,100.00,521.80,342.40,420.00]	[2,4,1,0,2,3,4,0,3,0,1,0,0,0,4,4,0,1,3,0,1,5,1,1]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	5	456.8	75.946306	0.181683	[447.70,299.80,281.60,450.00,323.60,456.80]	[2,2,1,4,2,2,4,0,5,0,1,0,0,0,4,4,2,1,3,0,1,5,2,1]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	6	487.7	119.657994	0.172447	[487.70,379.50,135.00,486.80,342.40,420.00]	[2,4,1,0,2,2,4,0,3,0,1,0,0,0,4,4,0,1,3,1,1,5,1,1]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	7	521.8	136.729592	0.169676	[482.70,341.00,100.00,521.80,389.80,420.00]	[2,4,1,4,2,3,4,0,3,0,1,0,0,0,4,4,0,1,3,0,1,5,1,1]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	8	482.7	90.344091	0.178549	[482.70,301.00,244.80,450.00,323.60,456.80]	[2,2,1,4,2,2,4,0,5,0,1,0,0,0,4,4,0,1,3,0,1,5,2,1]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	9	521.8	99.359892	0.17349	[442.70,341.00,209.80,521.80,323.60,420.00]	[2,2,1,4,2,3,4,0,3,0,1,0,0,0,4,4,0,1,3,1,1,5,2,1]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	10	482.7	107.148968	0.177156	[482.70,301.00,176.80,450.00,389.80,456.80]	[2,4,1,4,2,2,4,0,5,0,1,0,0,0,4,4,0,1,3,0,1,5,2,1]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	11	486.8	81.490621	0.176625	[442.70,341.00,244.80,486.80,323.60,420.00]	[2,2,1,4,2,2,4,0,3,0,1,0,0,0,4,4,0,1,3,1,1,5,2,1]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	12	486.8	68.429974	0.17976	[407.70,341.00,281.60,486.80,323.60,420.00]	[2,2,1,4,2,2,4,0,3,0,1,0,0,0,4,4,2,1,3,1,1,5,2,1]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	13	527.7	134.045918	0.169313	[527.70,301.00,141.80,521.80,342.40,420.00]	[2,4,1,0,2,3,4,0,3,0,1,0,0,0,4,4,0,1,3,0,1,5,2,1]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	14	521.8	124.414528	0.170524	[487.70,341.00,141.80,521.80,342.40,420.00]	[2,4,1,0,2,3,4,0,3,0,1,0,0,0,4,4,0,1,3,1,1,5,2,1]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	15	456.8	79.200514	0.17976	[442.70,341.00,244.80,450.00,323.60,456.80]	[2,2,1,4,2,2,4,0,5,0,1,0,0,0,4,4,0,1,3,1,1,5,2,1]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	16	487.7	96.028545	0.175051	[487.70,341.00,244.80,486.80,275.00,420.00]	[2,2,1,0,2,2,4,0,3,0,1,0,0,0,4,4,0,1,3,1,1,5,2,1]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	17	521.8	112.116096	0.171916	[487.70,341.00,207.70,521.80,275.00,420.00]	[2,2,1,0,2,3,4,0,3,0,1,0,0,0,4,4,0,1,3,1,1,5,2,1]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	18	521.8	116.771207	0.171068	[482.70,341.00,168.00,521.80,323.60,420.00]	[2,2,1,4,2,3,4,0,3,0,1,0,0,0,4,4,0,1,3,0,1,5,1,1]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	19	486.8	92.358295	0.175414	[482.70,301.00,244.80,486.80,323.60,420.00]	[2,2,1,4,2,2,4,0,3,0,1,0,0,0,4,4,0,1,3,0,1,5,2,1]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	20	486.8	108.852659	0.174022	[482.70,301.00,176.80,486.80,389.80,420.00]	[2,4,1,4,2,2,4,0,3,0,1,0,0,0,4,4,0,1,3,0,1,5,2,1]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
9	1	521.2	113.460517	0.171968	[274.00,521.20,491.80,338.60,426.20,207.40]	[0,5,4,3,0,0,0,3,2,1,4,5,2,5,3,4,3,4,1,0,0,2,4,3]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
9	2	496.8	84.497193	0.1854	[496.20,312.40,305.40,496.80,338.10,318.10]	[4,5,4,3,4,0,5,2,4,1,4,1,2,5,5,1,5,2,3,0,2,0,4,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
9	3	521.2	111.838018	0.175102	[237.20,521.20,491.80,338.60,426.20,244.20]	[0,5,4,3,0,5,0,3,2,1,4,5,2,5,3,4,3,4,1,0,0,2,4,3]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
9	4	496.8	98.09189	0.184173	[496.20,312.40,233.60,496.80,408.10,318.10]	[4,5,4,3,4,0,5,2,4,1,4,1,2,5,5,1,5,4,3,0,2,0,4,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
9	5	531.8	98.448166	0.182266	[496.20,312.40,305.40,531.80,338.70,281.00]	[4,5,4,3,4,0,5,2,4,1,4,1,2,5,5,1,3,2,3,0,2,0,4,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
9	6	531.8	110.371651	0.181039	[496.20,312.40,233.60,531.80,408.10,281.00]	[4,5,4,3,4,0,5,2,4,1,4,1,2,5,5,1,3,4,3,0,2,0,4,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
